State,District,Block,Date,Rainfall
Punjab,Tarn Taran,Tarn Taran,1985-06-11,19.23921337
Punjab,Tarn Taran,Tarn Taran,1985-06-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-14,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-15,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-16,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-17,4.421422994
Punjab,Tarn Taran,Tarn Taran,1985-06-18,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-20,1.728857561
Punjab,Tarn Taran,Tarn Taran,1985-06-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-24,4.145084064
Punjab,Tarn Taran,Tarn Taran,1985-06-25,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-26,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-27,0.7496325195
Punjab,Tarn Taran,Tarn Taran,1985-06-28,6.939472761
Punjab,Tarn Taran,Tarn Taran,1985-06-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-06-30,4.425136629
Punjab,Tarn Taran,Tarn Taran,1985-07-01,0.6496815562
Punjab,Tarn Taran,Tarn Taran,1985-07-02,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-03,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-04,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-05,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-06,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-07,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-08,3.842636817
Punjab,Tarn Taran,Tarn Taran,1985-07-09,10.37561916
Punjab,Tarn Taran,Tarn Taran,1985-07-10,5.620970627
Punjab,Tarn Taran,Tarn Taran,1985-07-11,0.03016230583
Punjab,Tarn Taran,Tarn Taran,1985-07-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-13,4.414026432
Punjab,Tarn Taran,Tarn Taran,1985-07-14,11.1606655
Punjab,Tarn Taran,Tarn Taran,1985-07-15,23.17127569
Punjab,Tarn Taran,Tarn Taran,1985-07-16,1.58953397
Punjab,Tarn Taran,Tarn Taran,1985-07-17,15.3045083
Punjab,Tarn Taran,Tarn Taran,1985-07-18,14.83219962
Punjab,Tarn Taran,Tarn Taran,1985-07-19,104.6991946
Punjab,Tarn Taran,Tarn Taran,1985-07-20,19.28991151
Punjab,Tarn Taran,Tarn Taran,1985-07-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-07-23,0.7506118834
Punjab,Tarn Taran,Tarn Taran,1985-07-24,14.85829623
Punjab,Tarn Taran,Tarn Taran,1985-07-25,4.72028555
Punjab,Tarn Taran,Tarn Taran,1985-07-26,1.561791907
Punjab,Tarn Taran,Tarn Taran,1985-07-27,15.56544188
Punjab,Tarn Taran,Tarn Taran,1985-07-28,2.237588545
Punjab,Tarn Taran,Tarn Taran,1985-07-29,0.01675683618
Punjab,Tarn Taran,Tarn Taran,1985-07-30,36.47674055
Punjab,Tarn Taran,Tarn Taran,1985-07-31,3.139002352
Punjab,Tarn Taran,Tarn Taran,1985-08-01,19.61162628
Punjab,Tarn Taran,Tarn Taran,1985-08-02,1.307729357
Punjab,Tarn Taran,Tarn Taran,1985-08-03,0.5889569664
Punjab,Tarn Taran,Tarn Taran,1985-08-04,3.137479633
Punjab,Tarn Taran,Tarn Taran,1985-08-05,28.27403288
Punjab,Tarn Taran,Tarn Taran,1985-08-06,41.93658504
Punjab,Tarn Taran,Tarn Taran,1985-08-07,74.39647835
Punjab,Tarn Taran,Tarn Taran,1985-08-08,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-09,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-10,6.281756349
Punjab,Tarn Taran,Tarn Taran,1985-08-11,1.685218236
Punjab,Tarn Taran,Tarn Taran,1985-08-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-14,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-15,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-16,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-17,4.711196246
Punjab,Tarn Taran,Tarn Taran,1985-08-18,0.341406821
Punjab,Tarn Taran,Tarn Taran,1985-08-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-20,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-24,0.9517441458
Punjab,Tarn Taran,Tarn Taran,1985-08-25,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-26,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-27,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-28,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-30,0.0
Punjab,Tarn Taran,Tarn Taran,1985-08-31,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-01,0.9592231858
Punjab,Tarn Taran,Tarn Taran,1985-09-02,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-03,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-04,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-05,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-06,17.71749952
Punjab,Tarn Taran,Tarn Taran,1985-09-07,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-08,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-09,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-10,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-11,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-14,2.041373308
Punjab,Tarn Taran,Tarn Taran,1985-09-15,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-16,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-17,3.352828686
Punjab,Tarn Taran,Tarn Taran,1985-09-18,8.501533494
Punjab,Tarn Taran,Tarn Taran,1985-09-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-20,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-24,1.781007437
Punjab,Tarn Taran,Tarn Taran,1985-09-25,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-26,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-27,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-28,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-09-30,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-01,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-02,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-03,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-04,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-05,5.554589245
Punjab,Tarn Taran,Tarn Taran,1985-10-06,10.90648313
Punjab,Tarn Taran,Tarn Taran,1985-10-07,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-08,4.562698393
Punjab,Tarn Taran,Tarn Taran,1985-10-09,89.57304102
Punjab,Tarn Taran,Tarn Taran,1985-10-10,12.16409132
Punjab,Tarn Taran,Tarn Taran,1985-10-11,0.1083106542
Punjab,Tarn Taran,Tarn Taran,1985-10-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-14,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-15,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-16,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-17,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-18,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-20,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-24,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-25,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-26,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-27,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-28,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-30,0.0
Punjab,Tarn Taran,Tarn Taran,1985-10-31,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-01,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-02,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-03,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-04,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-05,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-06,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-07,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-08,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-09,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-10,0.3751266047
Punjab,Tarn Taran,Tarn Taran,1985-11-11,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-12,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-14,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-15,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-16,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-17,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-18,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-20,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-24,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-25,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-26,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-27,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-28,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-11-30,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-01,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-02,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-03,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-04,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-05,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-06,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-07,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-08,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-09,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-10,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-11,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-12,2.568014721
Punjab,Tarn Taran,Tarn Taran,1985-12-13,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-14,1.587025574
Punjab,Tarn Taran,Tarn Taran,1985-12-15,5.417692469
Punjab,Tarn Taran,Tarn Taran,1985-12-16,2.318906851
Punjab,Tarn Taran,Tarn Taran,1985-12-17,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-18,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-19,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-20,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-21,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-22,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-23,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-24,1.190269156
Punjab,Tarn Taran,Tarn Taran,1985-12-25,4.161654735
Punjab,Tarn Taran,Tarn Taran,1985-12-26,10.60882686
Punjab,Tarn Taran,Tarn Taran,1985-12-27,16.23008388
Punjab,Tarn Taran,Tarn Taran,1985-12-28,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-29,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-30,0.0
Punjab,Tarn Taran,Tarn Taran,1985-12-31,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-01,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-02,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-03,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-04,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-05,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-06,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-07,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-08,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-09,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-10,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-11,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-12,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-13,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-14,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-15,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-16,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-17,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-18,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-19,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-20,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-21,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-22,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-23,0.06587080479
Punjab,Tarn Taran,Tarn Taran,1986-01-24,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-25,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-26,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-27,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-28,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-29,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-30,0.0
Punjab,Tarn Taran,Tarn Taran,1986-01-31,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-01,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-02,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-03,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-04,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-05,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-06,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-07,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-08,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-09,0.7996080279
Punjab,Tarn Taran,Tarn Taran,1986-02-10,19.93521929
Punjab,Tarn Taran,Tarn Taran,1986-02-11,9.150198498
Punjab,Tarn Taran,Tarn Taran,1986-02-12,0.9600483674
Punjab,Tarn Taran,Tarn Taran,1986-02-13,5.018412051
Punjab,Tarn Taran,Tarn Taran,1986-02-14,0.09219946146
Punjab,Tarn Taran,Tarn Taran,1986-02-15,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-16,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-17,0.199902007
Punjab,Tarn Taran,Tarn Taran,1986-02-18,4.731185684
Punjab,Tarn Taran,Tarn Taran,1986-02-19,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-20,0.199902007
Punjab,Tarn Taran,Tarn Taran,1986-02-21,5.530518293
Punjab,Tarn Taran,Tarn Taran,1986-02-22,2.412874217
Punjab,Tarn Taran,Tarn Taran,1986-02-23,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-24,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-25,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-26,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-27,0.0
Punjab,Tarn Taran,Tarn Taran,1986-02-28,0.0
Punjab,Tarn Taran,Tarn Taran,1986-03-01,0.0
Punjab,Tarn Taran,Tarn Taran,1986-03-02,0.0
Punjab,Tarn Taran,Tarn Taran,1986-03-03,0.0
Punjab,Tarn Taran,Tarn Taran,1986-03-04,0.0
Punjab,Tarn Taran,Tarn Taran,1986-03-05,0.0
